DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,C2021_EASTAT_20,C2021_EASTAT_20_NAME,C2021_EASTAT_20_CODE,C2021_EASTAT_20_TYPE,C2021_EASTAT_20_TYPECODE,C2021_EASTAT_20_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2021,2021,2021,date,0,0,1774190601,Blackpool,E06000009,local authorities: county / unitary (as of April 2023),423,15,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20100,Value,5897,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190601d17d20100,986,10850
2021,2021,2021,date,0,0,1774190601,Blackpool,E06000009,local authorities: county / unitary (as of April 2023),423,15,17,Economically inactive: Looking after home or family,_17,Economic activity status,1000000,28,20301,Percent,5.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190601d17d20301,987,10850
2021,2021,2021,date,0,0,1774190601,Blackpool,E06000009,local authorities: county / unitary (as of April 2023),423,15,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20100,Value,9507,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190601d18d20100,988,10850
2021,2021,2021,date,0,0,1774190601,Blackpool,E06000009,local authorities: county / unitary (as of April 2023),423,15,18,Economically inactive: Long-term sick or disabled,_18,Economic activity status,1000000,29,20301,Percent,8.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190601d18d20301,989,10850
2021,2021,2021,date,0,0,1774190601,Blackpool,E06000009,local authorities: county / unitary (as of April 2023),423,15,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20100,Value,4689,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190601d19d20100,990,10850
2021,2021,2021,date,0,0,1774190601,Blackpool,E06000009,local authorities: county / unitary (as of April 2023),423,15,19,Economically inactive: Other,_19,Economic activity status,1000000,30,20301,Percent,4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190601d19d20301,991,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20100,Value,329474,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d0d20100,992,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,0,Total: All usual residents aged 16 years and over,0,Economic activity status,1000000,0,20301,Percent,100,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d0d20301,993,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20100,Value,195245,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d1a2a3a4a5a6a7d20100,994,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1001,Economically active (excluding full-time students),1001,Economic activity status,1000000,1,20301,Percent,59.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d1a2a3a4a5a6a7d20301,995,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1002,Economically active (excluding full-time students):In employment,1002,Economic activity status,1000000,2,20100,Value,188417,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d1a2a3a4a5a6d20100,996,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1002,Economically active (excluding full-time students):In employment,1002,Economic activity status,1000000,2,20301,Percent,57.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d1a2a3a4a5a6d20301,997,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1003,Economically active (excluding full-time students):In employment:Employee,1003,Economic activity status,1000000,3,20100,Value,156192,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d1a2d20100,998,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1003,Economically active (excluding full-time students):In employment:Employee,1003,Economic activity status,1000000,3,20301,Percent,47.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d1a2d20301,999,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1,Economically active (excluding full-time students): In employment: Employee: Part-time,_1,Economic activity status,1000000,4,20100,Value,39033,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d1d20100,1000,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1,Economically active (excluding full-time students): In employment: Employee: Part-time,_1,Economic activity status,1000000,4,20301,Percent,11.8,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d1d20301,1001,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,2,Economically active (excluding full-time students): In employment: Employee: Full-time,_2,Economic activity status,1000000,5,20100,Value,117159,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d2d20100,1002,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,2,Economically active (excluding full-time students): In employment: Employee: Full-time,_2,Economic activity status,1000000,5,20301,Percent,35.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d2d20301,1003,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1004,Economically active (excluding full-time students):In employment:Self-employed with employees,1004,Economic activity status,1000000,6,20100,Value,6212,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d3a4d20100,1004,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1004,Economically active (excluding full-time students):In employment:Self-employed with employees,1004,Economic activity status,1000000,6,20301,Percent,1.9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d3a4d20301,1005,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,3,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,_3,Economic activity status,1000000,7,20100,Value,1306,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d3d20100,1006,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,3,Economically active (excluding full-time students): In employment: Self-employed with employees: Part-time,_3,Economic activity status,1000000,7,20301,Percent,0.4,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d3d20301,1007,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,4,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,_4,Economic activity status,1000000,8,20100,Value,4906,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d4d20100,1008,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,4,Economically active (excluding full-time students): In employment: Self-employed with employees: Full-time,_4,Economic activity status,1000000,8,20301,Percent,1.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d4d20301,1009,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1005,Economically active (excluding full-time students):In employment:Self-employed without employees,1005,Economic activity status,1000000,9,20100,Value,26013,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d5a6d20100,1010,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1005,Economically active (excluding full-time students):In employment:Self-employed without employees,1005,Economic activity status,1000000,9,20301,Percent,7.9,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d5a6d20301,1011,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,5,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,_5,Economic activity status,1000000,10,20100,Value,11845,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d5d20100,1012,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,5,Economically active (excluding full-time students): In employment: Self-employed without employees: Part-time,_5,Economic activity status,1000000,10,20301,Percent,3.6,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d5d20301,1013,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20100,Value,14168,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d6d20100,1014,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,6,Economically active (excluding full-time students): In employment: Self-employed without employees: Full-time,_6,Economic activity status,1000000,11,20301,Percent,4.3,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d6d20301,1015,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20100,Value,6828,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d7d20100,1016,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,7,Economically active (excluding full-time students): Unemployed,_7,Economic activity status,1000000,12,20301,Percent,2.1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d7d20301,1017,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20100,Value,5044,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d8a9a10a11a12a13a14d20100,1018,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1006,Economically active and a full-time student,1006,Economic activity status,1000000,13,20301,Percent,1.5,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d8a9a10a11a12a13a14d20301,1019,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20100,Value,4070,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d8a9a10a11a12a13d20100,1020,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1007,Economically active and a full-time student:In employment,1007,Economic activity status,1000000,14,20301,Percent,1.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d8a9a10a11a12a13d20301,1021,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20100,Value,3867,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d8a9d20100,1022,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,1008,Economically active and a full-time student:In employment:Employee,1008,Economic activity status,1000000,15,20301,Percent,1.2,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d8a9d20301,1023,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20100,Value,3221,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d8d20100,1024,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,8,Economically active and a full-time student: In employment: Employee: Part-time,_8,Economic activity status,1000000,16,20301,Percent,1,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d8d20301,1025,10850
2021,2021,2021,date,0,0,1774190638,Cheshire East,E06000049,local authorities: county / unitary (as of April 2023),423,16,9,Economically active and a full-time student: In employment: Employee: Full-time,_9,Economic activity status,1000000,17,20100,Value,646,A,Normal Value,FALSE,Free (free for publication),Nm-2083d1d32336e0d1774190638d9d20100,1026,10850
